run_id,source_center,model,method,seed,case_id,video_id,lesion_id,shape,hard_flat,morphology_group,cluster_id,n_frames,dice_mean
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case51_2,case51,case51_2,IIa,True,hard_flat_IIa,case51_2:case51,250,0.670329
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case51_3,case51,case51_3,IIa,True,hard_flat_IIa,case51_3:case51,210,0.584691
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case51_4,case51,case51_4,IIa,True,hard_flat_IIa,case51_4:case51,150,0.798836
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case51_5,case51,case51_5,IIa,True,hard_flat_IIa,case51_5:case51,150,0.726667
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case51_6,case51,case51_6,IIa,True,hard_flat_IIa,case51_6:case51,150,0.82967
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case51_7,case51,case51_7,IIa,True,hard_flat_IIa,case51_7:case51,134,0.74576
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case51_8,case51,case51_8,IIa,True,hard_flat_IIa,case51_8:case51,150,0.64943
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case51_9,case51,case51_9,IIa,True,hard_flat_IIa,case51_9:case51,150,0.632399
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case52,case52,case52,IIa,True,hard_flat_IIa,case52:case52,207,0.738877
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case53,case53,case53,Is,False,non_flat,case53:case53,245,0.73427
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case54_1,case54,case54_1,Is,False,non_flat,case54_1:case54,211,0.42674
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case54_2,case54,case54_2,Is,False,non_flat,case54_2:case54,134,0.583917
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case55_1,case55,case55_1,Is,False,non_flat,case55_1:case55,237,0.708781
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case55_2,case55,case55_2,Is,False,non_flat,case55_2:case55,336,0.733859
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case55_3,case55,case55_3,Is,False,non_flat,case55_3:case55,127,0.677636
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case56_1,case56,case56_1,Is,False,non_flat,case56_1:case56,150,0.702897
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case56_2,case56,case56_2,Is,False,non_flat,case56_2:case56,98,0.883956
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case57,case57,case57,Is,False,non_flat,case57:case57,326,0.583293
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case58,case58,case58,IIa,True,hard_flat_IIa,case58:case58,267,0.314291
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case59_1,case59,case59_1,Isp,False,non_flat,case59_1:case59,281,0.81315
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case59_2,case59,case59_2,Isp,False,non_flat,case59_2:case59,150,0.875639
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case59_3,case59,case59_3,Isp,False,non_flat,case59_3:case59,215,0.842818
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case5_1,case5,case5_1,IIa,True,hard_flat_IIa,case5_1:case5,187,0.3426
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case5_2,case5,case5_2,IIa,True,hard_flat_IIa,case5_2:case5,150,0.030882
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case5_3,case5,case5_3,IIa,True,hard_flat_IIa,case5_3:case5,150,0.545951
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case5_4,case5,case5_4,IIa,True,hard_flat_IIa,case5_4:case5,150,0.599015
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case5_5,case5,case5_5,IIa,True,hard_flat_IIa,case5_5:case5,118,0.769904
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case5_6,case5,case5_6,IIa,True,hard_flat_IIa,case5_6:case5,175,0.579214
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case60,case60,case60,IIa,True,hard_flat_IIa,case60:case60,146,0.303525
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case61_1,case61,case61_1,Isp,False,non_flat,case61_1:case61,259,0.56306
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case61_2,case61,case61_2,Isp,False,non_flat,case61_2:case61,199,0.695035
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case61_3,case61,case61_3,Isp,False,non_flat,case61_3:case61,221,0.718936
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case62_1,case62,case62_1,Is,False,non_flat,case62_1:case62,190,0.75689
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case62_2,case62,case62_2,Is,False,non_flat,case62_2:case62,161,0.80449
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case63_1,case63,case63_1,Is,False,non_flat,case63_1:case63,326,0.784536
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case63_2,case63,case63_2,Is,False,non_flat,case63_2:case63,133,0.892644
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case63_3,case63,case63_3,Is,False,non_flat,case63_3:case63,173,0.827466
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case64,case64,case64,IIa,True,hard_flat_IIa,case64:case64,81,0.44801
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case65,case65,case65,IIa,True,hard_flat_IIa,case65:case65,222,0.274526
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_1,case66,case66_1,Is,False,non_flat,case66_1:case66,165,0.635803
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_2,case66,case66_2,Is,False,non_flat,case66_2:case66,323,0.741584
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_3,case66,case66_3,Is,False,non_flat,case66_3:case66,150,0.613248
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_4,case66,case66_4,Is,False,non_flat,case66_4:case66,236,0.654288
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_5,case66,case66_5,Is,False,non_flat,case66_5:case66,150,0.740369
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_6,case66,case66_6,Is,False,non_flat,case66_6:case66,134,0.781288
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_7,case66,case66_7,Is,False,non_flat,case66_7:case66,177,0.557877
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_8,case66,case66_8,Is,False,non_flat,case66_8:case66,150,0.64443
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case66_9,case66,case66_9,Is,False,non_flat,case66_9:case66,200,0.72313
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case67,case67,case67,IIa,True,hard_flat_IIa,case67:case67,191,0.527965
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case68_1,case68,case68_1,Is,False,non_flat,case68_1:case68,164,0.729944
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case68_2,case68,case68_2,Is,False,non_flat,case68_2:case68,180,0.63445
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case68_3,case68,case68_3,Is,False,non_flat,case68_3:case68,163,0.721824
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case68_4,case68,case68_4,Is,False,non_flat,case68_4:case68,228,0.845542
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case68_5,case68,case68_5,Is,False,non_flat,case68_5:case68,150,0.864571
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case68_6,case68,case68_6,Is,False,non_flat,case68_6:case68,204,0.766369
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case68_7,case68,case68_7,Is,False,non_flat,case68_7:case68,230,0.699375
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case69,case69,case69,IIa,True,hard_flat_IIa,case69:case69,130,0.498782
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case6_1,case6,case6_1,IIa,True,hard_flat_IIa,case6_1:case6,131,0.223087
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case6_2,case6,case6_2,IIa,True,hard_flat_IIa,case6_2:case6,150,0.382408
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case6_3,case6,case6_3,IIa,True,hard_flat_IIa,case6_3:case6,210,0.420848
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case70,case70,case70,Ip,False,non_flat,case70:case70,264,0.897709
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case71_1,case71,case71_1,Is,False,non_flat,case71_1:case71,128,0.70462
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case71_2,case71,case71_2,Is,False,non_flat,case71_2:case71,150,0.529239
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case71_3,case71,case71_3,Is,False,non_flat,case71_3:case71,150,0.418989
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case71_4,case71,case71_4,Is,False,non_flat,case71_4:case71,144,0.211771
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case71_5,case71,case71_5,Is,False,non_flat,case71_5:case71,226,0.776195
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case71_6,case71,case71_6,Is,False,non_flat,case71_6:case71,223,0.672089
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case72_1,case72,case72_1,Is,False,non_flat,case72_1:case72,221,0.783857
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case72_2,case72,case72_2,Is,False,non_flat,case72_2:case72,234,0.707212
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case72_3,case72,case72_3,Is,False,non_flat,case72_3:case72,104,0.819653
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case72_4,case72,case72_4,Is,False,non_flat,case72_4:case72,215,0.544514
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_1,case73,case73_1,Is,False,non_flat,case73_1:case73,161,0.137306
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_2,case73,case73_2,Is,False,non_flat,case73_2:case73,111,0.125916
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_3,case73,case73_3,Is,False,non_flat,case73_3:case73,164,0.2974
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_4,case73,case73_4,Is,False,non_flat,case73_4:case73,128,0.459493
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_5,case73,case73_5,Is,False,non_flat,case73_5:case73,150,0.134513
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_6,case73,case73_6,Is,False,non_flat,case73_6:case73,169,0.385343
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_7,case73,case73_7,Is,False,non_flat,case73_7:case73,150,0.22443
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_8,case73,case73_8,Is,False,non_flat,case73_8:case73,150,0.470551
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case73_9,case73,case73_9,Is,False,non_flat,case73_9:case73,102,0.472255
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case74_1,case74,case74_1,Isp,False,non_flat,case74_1:case74,157,0.601115
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case74_2,case74,case74_2,Isp,False,non_flat,case74_2:case74,119,0.80009
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case75_1,case75,case75_1,Is,False,non_flat,case75_1:case75,150,0.69959
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case75_2,case75,case75_2,Is,False,non_flat,case75_2:case75,193,0.567462
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case76_1,case76,case76_1,Is,False,non_flat,case76_1:case76,162,0.417982
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case76_2,case76,case76_2,Is,False,non_flat,case76_2:case76,181,0.679295
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case77,case77,case77,Is,False,non_flat,case77:case77,215,0.360265
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case78_1,case78,case78_1,Isp,False,non_flat,case78_1:case78,170,0.619276
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case78_2,case78,case78_2,Isp,False,non_flat,case78_2:case78,97,0.738851
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case79,case79,case79,Is,False,non_flat,case79:case79,76,0.238682
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case7_1,case7,case7_1,IIa,True,hard_flat_IIa,case7_1:case7,184,0.734116
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case7_2,case7,case7_2,IIa,True,hard_flat_IIa,case7_2:case7,131,0.819053
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case80_1,case80,case80_1,Is,False,non_flat,case80_1:case80,160,0.847513
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case80_2,case80,case80_2,Is,False,non_flat,case80_2:case80,150,0.878394
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case80_3,case80,case80_3,Is,False,non_flat,case80_3:case80,150,0.899203
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case80_4,case80,case80_4,Is,False,non_flat,case80_4:case80,150,0.8979
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case80_5,case80,case80_5,Is,False,non_flat,case80_5:case80,137,0.906897
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case80_6,case80,case80_6,Is,False,non_flat,case80_6:case80,150,0.889992
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case80_7,case80,case80_7,Is,False,non_flat,case80_7:case80,150,0.912242
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case80_8,case80,case80_8,Is,False,non_flat,case80_8:case80,145,0.865915
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case81_1,case81,case81_1,Is,False,non_flat,case81_1:case81,153,0.835729
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case81_2,case81,case81_2,Is,False,non_flat,case81_2:case81,274,0.81542
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case82,case82,case82,IIa,True,hard_flat_IIa,case82:case82,111,0.733087
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case83_1,case83,case83_1,Isp,False,non_flat,case83_1:case83,283,0.590016
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case83_2,case83,case83_2,Isp,False,non_flat,case83_2:case83,378,0.85312
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case83_3,case83,case83_3,Isp,False,non_flat,case83_3:case83,134,0.912431
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case84,case84,case84,Is,False,non_flat,case84:case84,218,0.648051
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case85_1,case85,case85_1,IIa,True,hard_flat_IIa,case85_1:case85,150,0.088432
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case85_2,case85,case85_2,IIa,True,hard_flat_IIa,case85_2:case85,90,0.043704
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case85_3,case85,case85_3,IIa,True,hard_flat_IIa,case85_3:case85,197,0.06257
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case85_4,case85,case85_4,IIa,True,hard_flat_IIa,case85_4:case85,197,0.051292
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case85_5,case85,case85_5,IIa,True,hard_flat_IIa,case85_5:case85,239,0.080779
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case85_6,case85,case85_6,IIa,True,hard_flat_IIa,case85_6:case85,150,0.067353
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case85_7,case85,case85_7,IIa,True,hard_flat_IIa,case85_7:case85,150,0.639764
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case85_8,case85,case85_8,IIa,True,hard_flat_IIa,case85_8:case85,220,0.659742
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case86_1,case86,case86_1,IIa,True,hard_flat_IIa,case86_1:case86,150,0.656893
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case86_2,case86,case86_2,IIa,True,hard_flat_IIa,case86_2:case86,107,0.845071
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case87_1,case87,case87_1,Is,False,non_flat,case87_1:case87,250,0.342952
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case87_2,case87,case87_2,Is,False,non_flat,case87_2:case87,204,0.451186
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case88_1,case88,case88_1,Is,False,non_flat,case88_1:case88,249,0.393995
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case89,case89,case89,Ip,False,non_flat,case89:case89,149,0.614763
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case8_1,case8,case8_1,Isp,False,non_flat,case8_1:case8,115,0.765287
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case8_2,case8,case8_2,Isp,False,non_flat,case8_2:case8,141,0.89616
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case9,case9,case9,Is,False,non_flat,case9:case9,136,0.79028
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case90_1,case90,case90_1,Is,False,non_flat,case90_1:case90,150,0.77854
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case90_2,case90,case90_2,Is,False,non_flat,case90_2:case90,150,0.224093
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case90_3,case90,case90_3,Is,False,non_flat,case90_3:case90,179,0.737403
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case91_1,case91,case91_1,IIa,True,hard_flat_IIa,case91_1:case91,150,0.581768
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case91_2,case91,case91_2,IIa,True,hard_flat_IIa,case91_2:case91,150,0.697329
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case91_3,case91,case91_3,IIa,True,hard_flat_IIa,case91_3:case91,150,0.463181
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case91_4,case91,case91_4,IIa,True,hard_flat_IIa,case91_4:case91,109,0.337967
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case91_5,case91,case91_5,IIa,True,hard_flat_IIa,case91_5:case91,150,0.507741
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case91_6,case91,case91_6,IIa,True,hard_flat_IIa,case91_6:case91,118,0.800102
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case91_7,case91,case91_7,IIa,True,hard_flat_IIa,case91_7:case91,234,0.738326
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case92_1,case92,case92_1,Is,False,non_flat,case92_1:case92,201,0.477184
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case92_2,case92,case92_2,Is,False,non_flat,case92_2:case92,190,0.752613
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case93_1,case93,case93_1,Is,False,non_flat,case93_1:case93,217,0.683971
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case93_2,case93,case93_2,Is,False,non_flat,case93_2:case93,235,0.771201
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case94,case94,case94,Is,False,non_flat,case94:case94,136,0.818453
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case95_1,case95,case95_1,Isp,False,non_flat,case95_1:case95,259,0.54221
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case95_2,case95,case95_2,Isp,False,non_flat,case95_2:case95,102,0.83305
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case95_3,case95,case95_3,Isp,False,non_flat,case95_3:case95,150,0.446919
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case95_4,case95,case95_4,Isp,False,non_flat,case95_4:case95,95,0.328486
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case96_1,case96,case96_1,Is,False,non_flat,case96_1:case96,115,0.37269
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case96_2,case96,case96_2,Is,False,non_flat,case96_2:case96,186,0.695817
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case97_1,case97,case97_1,IIa,True,hard_flat_IIa,case97_1:case97,150,0.571438
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case97_2,case97,case97_2,IIa,True,hard_flat_IIa,case97_2:case97,154,0.806934
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case97_3,case97,case97_3,IIa,True,hard_flat_IIa,case97_3:case97,127,0.562449
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case98,case98,case98,IIa,True,hard_flat_IIa,case98:case98,170,0.026708
srcC1_polyp_pvt_warp_alpha100_seed1_L1isolation,C1,polyp_pvt,warp_alpha100,1,case99,case99,case99,Is,False,non_flat,case99:case99,161,0.744198
srcC1_polyp_pvt_warp_alpha100_seed2_L1isolation,C1,polyp_pvt,warp_alpha100,2,case100,case100,case100,IIa,True,hard_flat_IIa,case100:case100,188,0.683825
srcC1_polyp_pvt_warp_alpha100_seed2_L1isolation,C1,polyp_pvt,warp_alpha100,2,case10_1,case10,case10_1,IIa,True,hard_flat_IIa,case10_1:case10,213,0.51219
