run_id,source_center,model,method,seed,case_id,cluster_id,morphology_group,dice_mean,hd95_px_mean,weighted_fbeta_mean,boundary_iou_mean
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case89,case89:case89,non_flat,0.5685027549114898,78.50837814133294,0.5516502454404072,0.347519565579003
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case8_1,case8_1:case8,non_flat,0.9069973929584698,20.385482405389457,0.8881798163071627,0.5411846714583763
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case8_2,case8_2:case8,non_flat,0.9415065933760473,13.019711223483869,0.9350489727839628,0.6226379324133607
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case9,case9:case9,non_flat,0.8760344479416706,24.07823606325265,0.860808981914821,0.533804611251815
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case90_1,case90_1:case90,non_flat,0.8705240064482557,45.1436614703884,0.837222971402385,0.486578236017089
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case90_2,case90_2:case90,non_flat,0.5659878740871204,102.01922798745213,0.4668430053368457,0.2841560758048094
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case90_3,case90_3:case90,non_flat,0.7919966615409579,85.23985307950906,0.73488411904676,0.4271334100409384
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case91_1,case91_1:case91,hard_flat_IIa,0.6823924404664238,90.95603630093584,0.6293480767303188,0.3560803254069337
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case91_2,case91_2:case91,hard_flat_IIa,0.7818026739854766,31.304672309218187,0.7162276229205843,0.4084304966061103
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case91_3,case91_3:case91,hard_flat_IIa,0.5704067503188139,57.52275334606728,0.4791552639334404,0.319319685856902
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case91_4,case91_4:case91,hard_flat_IIa,0.3865842260227308,167.65002266652994,0.3310325214531286,0.1979492358916199
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case91_5,case91_5:case91,hard_flat_IIa,0.5811352666665119,137.07242117029216,0.4785773894573646,0.3135921768636827
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case91_6,case91_6:case91,hard_flat_IIa,0.9044472572389756,83.27252897155883,0.8588480109120512,0.601377191129282
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case91_7,case91_7:case91,hard_flat_IIa,0.8347434748050919,61.14887196265538,0.7656668746641949,0.5339670643195896
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case92_1,case92_1:case92,non_flat,0.6636807440744921,57.084432521451625,0.6044916269804209,0.4892792154982194
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case92_2,case92_2:case92,non_flat,0.8969813895609992,10.31206526836987,0.8661315768508222,0.667324125391566
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case93_1,case93_1:case93,non_flat,0.7520559832306056,57.8777958842601,0.6990212846430743,0.461124754647899
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case93_2,case93_2:case93,non_flat,0.8126590291393891,48.12056861192567,0.7347805668574602,0.4929945351259367
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case94,case94:case94,non_flat,0.9295957427330108,15.685235349793604,0.9044693613287604,0.6654617237750838
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case95_1,case95_1:case95,non_flat,0.6340389585010279,94.60841309619197,0.5927608849233241,0.3832566198861376
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case95_2,case95_2:case95,non_flat,0.8999344018277639,22.005551224638776,0.85372287323367,0.5296508939947617
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case95_3,case95_3:case95,non_flat,0.4561406093051597,134.79973102667248,0.4320566067224846,0.2337167525288948
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case95_4,case95_4:case95,non_flat,0.7386945002248596,77.36728103497737,0.6738231028087944,0.3193126321642902
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case96_1,case96_1:case96,non_flat,0.5449336932207319,128.3703857514575,0.5178224111976125,0.3000819212908531
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case96_2,case96_2:case96,non_flat,0.6369570342655185,73.5848897871494,0.6193494500224151,0.2938456409502731
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case97_1,case97_1:case97,hard_flat_IIa,0.7611739027807,49.974350967736,0.6901836722118614,0.4447251054369012
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case97_2,case97_2:case97,hard_flat_IIa,0.8308457530394106,47.758784865680965,0.7455918475534602,0.4261941205378404
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case97_3,case97_3:case97,hard_flat_IIa,0.621645961385535,74.22603962261353,0.6148771090780579,0.3472562836397035
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case98,case98:case98,hard_flat_IIa,0.1274217933778687,210.9155467963441,0.0930421063765632,0.0465668183885851
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,0,case99,case99:case99,non_flat,0.8410553927349225,48.46029166212618,0.8049147502470722,0.5305235208471843
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case100,case100:case100,hard_flat_IIa,0.8591610828173306,17.758683788913242,0.8123351516554579,0.5452919755455278
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case10_1,case10_1:case10,hard_flat_IIa,0.5937167326320457,96.66887349952933,0.4963338194220165,0.3136375521439823
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case10_2,case10_2:case10,hard_flat_IIa,0.1646478949719616,135.9181105383447,0.1273778334319855,0.0597335741544313
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case11,case11:case11,hard_flat_IIa,0.8908722011259369,32.867553004528745,0.8297359302592751,0.5899329338512259
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case12_1,case12_1:case12,non_flat,0.8354560951536779,24.25577817396222,0.7697538196648519,0.5358661788737656
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case12_2,case12_2:case12,non_flat,0.6645431166379068,48.34986189865477,0.646490127096392,0.4713297014292139
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case12_3,case12_3:case12,non_flat,0.95621078016222,6.949350787491345,0.9265116890319328,0.7034920078529124
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case13_1,case13_1:case13,non_flat,0.6369827645004307,175.03969159999653,0.4626388180870721,0.3371188835069072
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case13_2,case13_2:case13,non_flat,0.8949923955290152,16.77161416661758,0.8661510379646363,0.6630355163056958
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case13_3,case13_3:case13,non_flat,0.926453332077522,7.546473105364217,0.8891166976345833,0.6509171633255377
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case14_1,case14_1:case14,hard_flat_IIa,0.3059424526405896,205.225118389475,0.2495530748823633,0.1066586870952886
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case14_2,case14_2:case14,hard_flat_IIa,0.3170307159375083,219.27225485151612,0.2759200900554896,0.1137962846193841
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case14_3,case14_3:case14,hard_flat_IIa,0.311494300411249,218.00329160700647,0.2526933222638238,0.1271393121210409
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case14_4,case14_4:case14,hard_flat_IIa,0.5339604491352957,85.37600118204303,0.419778649790106,0.2578127100629551
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case14_5,case14_5:case14,hard_flat_IIa,0.4927368246813691,98.98513983135447,0.3702400053539468,0.2525921860108011
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case14_6,case14_6:case14,hard_flat_IIa,0.372869664006323,153.47222859355034,0.2982772680373753,0.1534420494463055
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case15_1,case15_1:case15,non_flat,0.904658720659948,11.165205972700557,0.8732618434415557,0.7111863856448387
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case15_2,case15_2:case15,non_flat,0.9522000568096048,2.580316483660124,0.9374570206514464,0.8394279878793534
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case15_3,case15_3:case15,non_flat,0.9436171613940286,2.898681198828496,0.924997695998226,0.8132661412621243
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case16,case16:case16,non_flat,0.810170503833453,19.77735528355497,0.7308991457719951,0.6735268511911672
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case17_1,case17_1:case17,non_flat,0.8565071414593879,11.32716839445075,0.817442873141166,0.6851524716088777
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case17_2,case17_2:case17,non_flat,0.9567890830259116,2.938452238026885,0.9181328461364756,0.8373146738767276
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case18_1,case18_1:case18,non_flat,0.7634952648460969,27.37554470501831,0.6743993444628449,0.4777950329581607
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case18_2,case18_2:case18,non_flat,0.7857268539094148,21.786813430403686,0.6880657115085,0.4193780772362736
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case19,case19:case19,hard_flat_IIa,0.041332479505944,382.2879378751973,0.0484556404938089,0.0137980586793807
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case1_1,case1_1:case1,non_flat,0.7249894250555364,52.70122777565925,0.7032805136238037,0.529937528373647
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case1_2,case1_2:case1,non_flat,0.9414570130970268,5.356125193286436,0.9294086630498885,0.7255355607035695
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case1_3,case1_3:case1,non_flat,0.8920753370783919,7.634344564989121,0.8919601106563302,0.7335034192311822
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_1,case20_1:case20,hard_flat_IIa,0.297909050799655,135.76983781473217,0.1628244106813189,0.171999687472086
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_10,case20_10:case20,hard_flat_IIa,0.5252078138613416,93.48969614429176,0.3691722760552021,0.2081059483260508
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_11,case20_11:case20,hard_flat_IIa,0.6283782411134916,33.277310560243926,0.4563347850128669,0.2492600799552194
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_12,case20_12:case20,hard_flat_IIa,0.5909336942558141,50.82010725940985,0.432127835948943,0.2750419853557746
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_13,case20_13:case20,hard_flat_IIa,0.7397620028143821,45.19977870178674,0.583855265668762,0.3962182965523819
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_14,case20_14:case20,hard_flat_IIa,0.6560464142562494,30.705135167626384,0.4858437086094403,0.2902877123840204
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_15,case20_15:case20,hard_flat_IIa,0.7210138262327818,24.416115577820257,0.5418546302710276,0.3350332531778018
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_16,case20_16:case20,hard_flat_IIa,0.7811412221098202,21.978034019112524,0.6279800052366974,0.3914783279672345
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_17,case20_17:case20,hard_flat_IIa,0.8571997936172712,12.251881923987064,0.7256544036340303,0.5449818582236041
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_18,case20_18:case20,hard_flat_IIa,0.7395340002487631,21.875413216741563,0.576992235912955,0.3705630404435133
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_19,case20_19:case20,hard_flat_IIa,0.4845213530496651,122.2707253958705,0.3509872998133095,0.2014462624000731
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_2,case20_2:case20,hard_flat_IIa,0.3352484903357123,117.5126853066831,0.2164206092762023,0.1936415227413919
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_20,case20_20:case20,hard_flat_IIa,0.6332861692356266,45.28605662303785,0.4493460223546699,0.4460194996781991
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_3,case20_3:case20,hard_flat_IIa,0.5423950555769884,92.60076334552971,0.3938188506614557,0.2705833096402676
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_4,case20_4:case20,hard_flat_IIa,0.485330969668625,128.16292976207424,0.3805164206861443,0.2683066067519511
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_5,case20_5:case20,hard_flat_IIa,0.4843589446055552,102.29952559912776,0.3603393524620877,0.2518633338410462
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_6,case20_6:case20,hard_flat_IIa,0.433731574307286,85.13832970583528,0.2812980136796183,0.1682853039889192
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_7,case20_7:case20,hard_flat_IIa,0.3917341874565436,90.77505765947616,0.250938092317377,0.150365028356533
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_8,case20_8:case20,hard_flat_IIa,0.4009412967783,87.50237783226976,0.2650233318124236,0.1690764934945497
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case20_9,case20_9:case20,hard_flat_IIa,0.6160249514990956,49.382069166256336,0.4550573542307091,0.2360814456532228
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case21,case21:case21,hard_flat_IIa,0.7341617976336176,52.193288970416944,0.6282414354791496,0.4234585924908218
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case22,case22:case22,hard_flat_IIa,0.1127608054455072,197.77968149144849,0.0738806739121942,0.0701928653658262
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case23,case23:case23,non_flat,0.692934336828622,68.91070948948047,0.6591815621004599,0.3546897995763971
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case24_1,case24_1:case24,non_flat,0.7876299637780818,60.91744935587637,0.7806488632614536,0.3587509681182524
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case24_2,case24_2:case24,non_flat,0.9301638928051332,31.79828800269271,0.9291388993491196,0.4871856302968952
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case24_3,case24_3:case24,non_flat,0.9364412089648424,26.349802176384127,0.9325441258518876,0.5685434251480863
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case24_4,case24_4:case24,non_flat,0.8254317104597769,33.3465081543027,0.8138423866075064,0.421321080496795
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case24_5,case24_5:case24,non_flat,0.8943395575801212,23.941611746924966,0.8848526996839454,0.532517330049891
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case24_6,case24_6:case24,non_flat,0.7335589811656006,66.9110439390947,0.7178664214165736,0.4197380275587984
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case25_1,case25_1:case25,non_flat,0.7497931105457504,56.46963874388752,0.7047699486814242,0.4976373215601177
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case25_2,case25_2:case25,non_flat,0.9082961383994322,15.83497343295666,0.8890725699959011,0.593125490239894
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case26_1,case26_1:case26,non_flat,0.7986195638149447,27.69234622920186,0.7591009410848333,0.6836237837675563
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case26_2,case26_2:case26,non_flat,0.3561687361663597,170.37782386427418,0.3296048951721649,0.28665983185222
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case27,case27:case27,non_flat,0.7462419062514234,57.11832714099101,0.711723517048513,0.5252070272514824
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case28,case28:case28,non_flat,0.1946719525412236,290.4110835875505,0.1871942782181345,0.0853976470672893
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case29_1,case29_1:case29,non_flat,0.6803396368011249,75.36424617322024,0.6221008704919448,0.4032578183314997
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case29_2,case29_2:case29,non_flat,0.7987085967775149,54.57755306061928,0.7936199784567047,0.3991718400796215
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_1,case2_1:case2,non_flat,0.9759195152316094,4.337093354381378,0.9788698501828608,0.7600978793440817
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_2,case2_2:case2,non_flat,0.9811985972525789,4.070195384904554,0.9829935977326476,0.7609087679988745
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_3,case2_3:case2,non_flat,0.9558913876189808,10.850133881704386,0.9576450889580872,0.6383994455151372
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_4,case2_4:case2,non_flat,0.967924359664302,6.560192221989843,0.9685722213159836,0.6655927895661498
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_5,case2_5:case2,non_flat,0.9403020929604056,23.39526943411806,0.936091156116211,0.5450100684620837
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_6,case2_6:case2,non_flat,0.9788545939897983,6.126277436450015,0.9780905851336648,0.7322730238145371
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_7,case2_7:case2,non_flat,0.9847610195981944,3.882918650025148,0.981925653815766,0.7896799600036165
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_8,case2_8:case2,non_flat,0.8889995855840007,26.046152570955275,0.8690098856696707,0.6564288167945568
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case2_9,case2_9:case2,non_flat,0.9652125296596924,15.374738370859236,0.9606609346503556,0.6779197071444353
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case30,case30:case30,hard_flat_IIa,0.8521035848845907,30.13090550419356,0.8255479597314729,0.6007105256674217
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case31,case31:case31,non_flat,0.798434662648998,44.38859497516464,0.7905883182586402,0.4960302507944562
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case32_1,case32_1:case32,non_flat,0.8499856028332725,38.60421599608158,0.8509047444585406,0.3381511873944549
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case32_2,case32_2:case32,non_flat,0.8595137130355678,47.355392897540085,0.8552878588215485,0.4128356129061885
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case32_3,case32_3:case32,non_flat,0.4828266984015221,142.45447488548783,0.4817133603145248,0.2190755436617181
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case32_4,case32_4:case32,non_flat,0.5463795727781426,116.83605382779815,0.5231585036916692,0.2405626424272614
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case32_5,case32_5:case32,non_flat,0.7810696780406191,70.98834368477468,0.7783522879290681,0.354342604833548
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case32_6,case32_6:case32,non_flat,0.8836906532310665,36.11007497185216,0.8781346566140645,0.5794927738434434
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case33_1,case33_1:case33,non_flat,0.7766797896525267,20.990167079660672,0.7082602303014361,0.6338318204494409
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case33_2,case33_2:case33,non_flat,0.770948002179762,23.626518009336845,0.7050647477642533,0.630445689238706
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case33_3,case33_3:case33,non_flat,0.8216639275498162,13.66125201354373,0.7732911822862131,0.619269647497607
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case34_1,case34_1:case34,non_flat,0.7399306396286185,45.35445394753546,0.6634721987275563,0.5083222169346353
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case34_2,case34_2:case34,non_flat,0.8847475637460905,17.730659583623204,0.8385831352195824,0.4475727058597956
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case35_1,case35_1:case35,non_flat,0.7174479597308345,86.0050906313399,0.6537390800701748,0.262338983324942
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case35_2,case35_2:case35,non_flat,0.7497341824776814,58.99269810411553,0.7479615174426109,0.1749158193550297
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case35_3,case35_3:case35,non_flat,0.5928463511688264,78.40243657079809,0.5159821543378355,0.1708246750360287
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case35_4,case35_4:case35,non_flat,0.7672820366471093,71.37784297590402,0.6996469958346355,0.4471545864128494
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case35_5,case35_5:case35,non_flat,0.1548162809324796,123.43268418955849,0.1056461926875101,0.0980993428005201
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case35_6,case35_6:case35,non_flat,0.6035196867381853,84.15992077840147,0.4553711634260026,0.3716459699726649
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case35_7,case35_7:case35,non_flat,0.7767141388295401,70.24659556750768,0.6934161322977237,0.4326264438933156
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case35_8,case35_8:case35,non_flat,0.5479374182199415,102.22000493983192,0.5202492734316218,0.1532486489360185
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case36_1,case36_1:case36,hard_flat_IIa,0.4114158996362212,99.78822260008336,0.3343228590861778,0.2087452313791445
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case36_2,case36_2:case36,hard_flat_IIa,0.5075585580453845,78.26153095600775,0.4551049490203752,0.2267048566494088
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case36_3,case36_3:case36,hard_flat_IIa,0.59647057853638,93.70216206397392,0.5732759436286957,0.2890086519538462
srcC1_polyp_pvt_joint_affine_floor_seed1_ja20260714,C1,polyp_pvt,joint_affine_floor,1,case36_4,case36_4:case36,hard_flat_IIa,0.0046826185794752,75.86334591559054,0.005295315726114,0.0025360554767833
